,path,prediction
23580,3365\000042316.jpg,0.0031440258
23581,3365\000042317.jpg,0.93789923
23582,3365\000042318.jpg,0.0045785606
23583,33656\000023338.jpg,0.62840444
23584,33656\000023339.jpg,0.09150204
23585,33656\000023340.jpg,0.0021526814
23586,33656\000023341.jpg,0.9761735
23587,33656\000023342.jpg,0.0018171668
23588,33656\000023343.jpg,0.9971832
23589,33656\000023344.jpg,0.0036056042
23590,33656\000023345.jpg,0.006861359
23591,3368\000000348.jpg,0.9878644
23592,3368\000000349.jpg,0.03072977
23593,3368\000000350.jpg,0.0005145073
23594,3368\000000351.jpg,0.0006019175
23595,33721\000001897.jpg,0.00051930547
23596,33721\000001898.jpg,0.001185149
23597,33721\000001899.jpg,0.98797643
23598,33721\000001900.jpg,0.0026676655
23599,3374\000026415.jpg,0.0049034655
23600,3374\000026416.jpg,0.0039304793
23601,3374\000026417.jpg,0.00084012747
23602,3374\000026418.jpg,0.9936719
23603,3374\000026419.jpg,8.57145e-05
23604,3374\000026420.jpg,0.013577521
23605,3374\000026421.jpg,0.8839637
23606,3374\000026422.jpg,0.996015
23607,3374\000026423.jpg,0.0017689764
23608,3374\000026424.jpg,0.001506418
23609,3374\000026425.jpg,0.057732046
23610,33905\000012984.jpg,0.0011692345
23611,33905\000012985.jpg,0.0007259846
23612,33905\000012986.jpg,0.00075143576
23613,33905\000012987.jpg,0.001049161
23614,33905\000012988.jpg,0.004648447
23615,33905\000012989.jpg,0.004045218
23616,33905\000012990.jpg,0.003142953
23617,33947\000034273.jpg,0.979036
23618,33947\000034274.jpg,0.00086152554
23619,33947\000034275.jpg,0.0005528331
23620,33947\000034276.jpg,0.00067842007
23621,33947\000034277.jpg,0.0023180246
23622,33947\000034278.jpg,0.00038915873
23623,33947\000034279.jpg,0.0019634962
23624,33947\000034280.jpg,0.9891894
23625,33978\000029949.jpg,0.0019606054
23626,33978\000029950.jpg,0.0039741993
23627,33978\000029951.jpg,0.0003592074
23628,33978\000029952.jpg,0.9895055
23629,33978\000029953.jpg,0.00067165494
23630,33978\000029954.jpg,0.015512735
23631,33978\000029955.jpg,0.00576818
23632,33978\000029956.jpg,0.9625522
23633,33978\000029957.jpg,0.12604797
23634,34066\000033905.jpg,0.93739164
23635,34066\000033906.jpg,0.6270947
23636,34066\000033907.jpg,0.00024357438
23637,34066\000033908.jpg,0.0011420846
23638,34066\000033909.jpg,0.0035592914
23639,34066\000033910.jpg,0.4039333
23640,34066\000033911.jpg,0.99520785
23641,34066\000033912.jpg,0.004960656
23642,34066\000033913.jpg,0.00058561563
23643,34066\000033914.jpg,0.0014556646
23644,34066\000033915.jpg,0.9965332
23645,34069\000007038.jpg,1.2253242e-05
23646,34069\000007039.jpg,0.9973067
23647,34069\000007040.jpg,0.9446893
23648,34069\000007041.jpg,0.0006033182
23649,34089\000006307.jpg,0.0001630485
23650,34089\000006308.jpg,0.0062833726
23651,34089\000006309.jpg,0.87341297
23652,34089\000006310.jpg,0.9389108
23653,34089\000006311.jpg,0.3846056
23654,34089\000006312.jpg,0.6560036
23655,34089\000006313.jpg,0.17568839
23656,34089\000006314.jpg,0.49883202
23657,34089\000006315.jpg,0.28929108
23658,34089\000006316.jpg,0.029889047
23659,34089\000006317.jpg,0.3647857
23660,34089\000006318.jpg,0.01915899
23661,34089\000006319.jpg,0.018172711
23662,34089\000006320.jpg,0.3846056
23663,34089\000006321.jpg,0.6560036
23664,34089\000006322.jpg,0.17568839
23665,34089\000006323.jpg,0.49883202
23666,34089\000006324.jpg,0.28929108
23667,34089\000006325.jpg,0.029889047
23668,34089\000006326.jpg,0.3647857
23669,34089\000006327.jpg,0.01915899
23670,34089\000006328.jpg,0.018172711
23671,34089\000006329.jpg,0.0069560707
23672,34089\000006330.jpg,0.19525045
23673,34089\000006331.jpg,0.016807854
23674,34089\000006332.jpg,0.001891613
23675,34089\000006333.jpg,0.25822645
23676,34089\000006334.jpg,0.0337947
23677,34089\000006335.jpg,0.015528709
23678,34089\000006336.jpg,0.024301976
23679,34089\000006337.jpg,0.030350327
23680,34089\000006338.jpg,0.0322524
23681,34089\000006339.jpg,0.99203557
23682,34089\000006340.jpg,0.2610926
23683,34089\000006341.jpg,0.9941219
23684,34089\000006342.jpg,0.8059927
23685,34089\000006343.jpg,0.00037896633
23686,34104\000037270.jpg,0.0029268563
23687,34104\000037271.jpg,0.9856719
23688,34104\000037272.jpg,0.008062124
23689,34104\000037273.jpg,0.21243942
23690,34104\000037274.jpg,0.0010511279
23691,34104\000037275.jpg,0.007016897
23692,34104\000037276.jpg,0.0014415085
23693,34104\000037277.jpg,0.99654293
23694,34149\000007640.jpg,0.0011842549
23695,34149\000007641.jpg,0.0028191507
23696,34149\000007642.jpg,0.93239117
23697,34149\000007643.jpg,0.9925952
23698,34173\000002719.jpg,0.99651194
23699,34173\000002720.jpg,0.003385663
23700,34173\000002721.jpg,0.001175344
23701,34173\000002722.jpg,0.0009901524
23702,34250\000008409.jpg,0.0018566847
23703,34250\000008410.jpg,0.00038808584
23704,34250\000008411.jpg,0.95517254
23705,34268\000030532.jpg,0.0036280155
23706,34268\000030533.jpg,0.00022801757
23707,34268\000030534.jpg,0.9971665
23708,34268\000030535.jpg,0.00020378828
23709,34268\000030536.jpg,0.9985713
23710,34268\000030537.jpg,0.00025746226
23711,34268\000030538.jpg,0.00012624264
23712,34268\000030539.jpg,0.0022004843
23713,34268\000030540.jpg,0.70579773
23714,34268\000030541.jpg,0.009377807
23715,34268\000030542.jpg,0.0010317564
23716,34268\000030543.jpg,0.00068956614
23717,34268\000030544.jpg,0.0016745925
23718,34268\000030545.jpg,0.9746883
23719,34268\000030546.jpg,5.7592988e-05
23720,34268\000030547.jpg,0.00041508675
23721,34268\000030548.jpg,0.0016745925
23722,34268\000030549.jpg,0.9746883
23723,34268\000030550.jpg,5.7592988e-05
23724,34268\000030551.jpg,0.00041508675
23725,34268\000030552.jpg,0.0002914667
23726,34268\000030553.jpg,0.0028826594
23727,34268\000030554.jpg,0.99634564
23728,34268\000030555.jpg,0.037277162
23729,34268\000030556.jpg,0.0002914667
23730,34268\000030557.jpg,0.0028826594
23731,34268\000030558.jpg,0.99634564
23732,34268\000030559.jpg,0.037277162
23733,34268\000030560.jpg,0.0002914667
23734,34268\000030561.jpg,0.0028826594
23735,34268\000030562.jpg,0.99634564
23736,34268\000030563.jpg,0.037277162
23737,34268\000030564.jpg,0.0002914667
23738,34268\000030565.jpg,0.0028826594
23739,34268\000030566.jpg,0.99634564
23740,34268\000030567.jpg,0.037277162
23741,34268\000030568.jpg,1.1334331e-05
23742,34268\000030569.jpg,2.9087589e-05
23743,34268\000030570.jpg,0.011280805
23744,34268\000030571.jpg,0.004532516
23745,34268\000030572.jpg,0.008099288
23746,34268\000030573.jpg,0.940878
23747,34268\000030574.jpg,0.7512654
23748,34268\000030575.jpg,0.054705977
23749,34268\000030576.jpg,0.00040075183
23750,34268\000030577.jpg,0.924353
23751,34268\000030578.jpg,0.99622166
23752,34302\000039006.jpg,0.000733763
23753,34302\000039007.jpg,0.013523966
23754,34302\000039008.jpg,0.9927584
23755,34302\000039009.jpg,0.5141261
23756,34302\000039010.jpg,0.0014799833
23757,34302\000039011.jpg,0.0029479861
23758,34302\000039012.jpg,0.996886
23759,34302\000039013.jpg,0.1680583
23760,34352\000003680.jpg,0.8091695
23761,34352\000003681.jpg,0.016312689
23762,34352\000003682.jpg,0.6501774
23763,34352\000003683.jpg,0.001555264
23764,34352\000003684.jpg,0.06188199
23765,34352\000003685.jpg,0.85353386
23766,34507\000010940.jpg,0.0008788407
23767,34507\000010941.jpg,0.96721846
23768,34507\000010942.jpg,0.0007711947
23769,34507\000010943.jpg,0.0012901127
23770,34507\000010944.jpg,0.69159174
23771,34507\000010945.jpg,0.00093355775
23772,34507\000010946.jpg,0.0009430051
23773,34507\000010947.jpg,0.00036799908
23774,34507\000010948.jpg,0.00022900105
23775,34507\000010949.jpg,0.00012719631
23776,34507\000010950.jpg,0.7590283
23777,34507\000010951.jpg,0.935409
23778,3454\000021831.jpg,0.004296005
23779,3454\000021832.jpg,0.0074878335
23780,3454\000021833.jpg,1.9781926e-05
23781,3454\000021834.jpg,0.0017400384
23782,3454\000021835.jpg,0.0003732741
23783,3454\000021836.jpg,0.03255579
23784,3454\000021837.jpg,0.0008009076
23785,3454\000021838.jpg,0.0057420433
23786,34544\000001374.jpg,0.00066688657
23787,34544\000001375.jpg,0.00022992492
23788,34544\000001376.jpg,0.0017950833
23789,34544\000001377.jpg,0.9781219
23790,34544\000001378.jpg,0.67521226
23791,34544\000001379.jpg,0.08763528
23792,34544\000001380.jpg,0.87925196
23793,34544\000001381.jpg,0.004039347
23794,34544\000001382.jpg,0.004519284
23795,34544\000001383.jpg,0.0007738471
23796,34544\000001384.jpg,0.009829462
23797,34544\000001385.jpg,0.06700975
23798,34549\000004758.jpg,0.07943529
23799,34549\000004759.jpg,0.0021430552
23800,34549\000004760.jpg,0.035427332
23801,34549\000004761.jpg,0.0035114586
23802,34549\000004762.jpg,0.08792141
23803,34549\000004763.jpg,0.00061032176
23804,34549\000004764.jpg,0.00047639012
23805,34549\000004765.jpg,0.15115562
23806,34549\000004766.jpg,0.020630836
23807,34549\000004767.jpg,0.9316633
23808,34549\000004768.jpg,0.99562943
23809,34549\000004769.jpg,0.21357194
23810,34567\000011171.jpg,0.004553348
23811,34567\000011172.jpg,0.0005570352
23812,34567\000011173.jpg,0.0048263073
23813,34567\000011174.jpg,0.0011879206
23814,34567\000011175.jpg,0.00027000904
23815,34567\000011176.jpg,0.0028461814
23816,34567\000011177.jpg,0.004845172
23817,34567\000011178.jpg,0.9920529
23818,34585\000000548.jpg,0.0018894672
23819,34585\000000549.jpg,0.006786704
23820,34585\000000550.jpg,0.0011617243
23821,34585\000000551.jpg,0.99289393
23822,34585\000000552.jpg,0.0015121698
23823,34585\000000553.jpg,0.99434245
23824,34585\000000554.jpg,0.15901524
23825,34585\000000555.jpg,0.001737684
23826,3463\000036988.jpg,0.99357903
23827,3463\000036989.jpg,0.0008234978
23828,3463\000036990.jpg,0.0008818209
23829,3463\000036991.jpg,0.026788712
23830,3463\000036992.jpg,0.0007247925
23831,3463\000036993.jpg,0.07894802
23832,3463\000036994.jpg,0.0033237934
23833,3463\000036995.jpg,0.9956856
23834,34680\000021636.jpg,0.0014893413
23835,34680\000021637.jpg,3.4817902e-05
23836,34680\000021638.jpg,0.99343526
23837,34680\000021639.jpg,0.8628346
23838,34680\000021640.jpg,0.00060516596
23839,34680\000021641.jpg,0.0013703108
23840,34680\000021642.jpg,0.9969811
23841,34680\000021643.jpg,0.0015474856
23842,34735\000019718.jpg,0.0038439333
23843,34735\000019719.jpg,0.0006328523
23844,34735\000019720.jpg,0.9600246
23845,34735\000019721.jpg,0.0037397742
23846,34735\000019722.jpg,0.0045031607
23847,34735\000019723.jpg,0.9770251
23848,34735\000019724.jpg,0.0004990101
23849,34735\000019725.jpg,2.6493999e-05
23850,347458\000043958.jpg,0.78327894
23851,347458\000043959.jpg,0.29190308
23852,347458\000043960.jpg,0.018373579
23853,347458\000043962.jpg,0.0010808706
23854,347458\000043963.jpg,0.0002658069
23855,3476\000011369.jpg,0.9974452
23856,3476\000011370.jpg,0.00053054094
23857,3476\000011371.jpg,0.00077438354
23858,3476\000011372.jpg,4.143325e-05
23859,3476\000011373.jpg,0.00051140785
23860,3476\000011374.jpg,0.0027595758
23861,3476\000011375.jpg,0.005696237
23862,3476\000011376.jpg,0.96942294
23863,3476\000011377.jpg,0.003214389
23864,3476\000011378.jpg,0.00041675568
23865,3476\000011379.jpg,0.0066933036
23866,3476\000011380.jpg,0.9965125
23867,34797\000014789.jpg,0.000697732
23868,34797\000014790.jpg,6.3958374e-05
23869,34797\000014791.jpg,0.002429694
23870,34797\000014792.jpg,0.6613473
23871,34797\000014793.jpg,0.00042411685
23872,34797\000014794.jpg,0.057962805
23873,34797\000014795.jpg,0.011390358
23874,34797\000014796.jpg,0.005200237
23875,3480\000006597.jpg,0.97999096
23876,3480\000006598.jpg,0.9968855
23877,3480\000006599.jpg,0.027228892
23878,3480\000006600.jpg,0.08493498
23879,3480\000006601.jpg,4.2329055e-05
23880,3480\000006602.jpg,0.0007311404
23881,3480\000006603.jpg,0.041326344
23882,3480\000006604.jpg,0.002488345
23883,3480\000006605.jpg,0.0085069835
23884,3480\000006606.jpg,0.0018081367
23885,3480\000006607.jpg,0.002680242
23886,3480\000006608.jpg,0.020052552
23887,3480\000006609.jpg,0.0004954338
23888,3480\000006610.jpg,2.5113048e-05
23889,3480\000006611.jpg,0.0019436479
23890,3480\000006612.jpg,0.0026018918
23891,3480\000006613.jpg,0.0051778555
23892,34818\000024789.jpg,0.0017424524
23893,34818\000024790.jpg,0.0019690096
23894,34818\000024791.jpg,0.00023463368
23895,34818\000024792.jpg,0.99269545
23896,34818\000024793.jpg,0.030353725
23897,34818\000024794.jpg,0.015733808
23898,34818\000024795.jpg,0.0003490448
23899,34818\000024796.jpg,0.0012694001
23900,34818\000024797.jpg,0.0008915067
23901,34818\000024798.jpg,0.009201705
23902,34818\000024799.jpg,0.0006830096
23903,34818\000024800.jpg,0.88121283
23904,34818\000024801.jpg,0.0014597178
23905,34818\000024802.jpg,0.0014371872
23906,34818\000024803.jpg,0.000103390434
23907,34818\000024804.jpg,0.004147351
23908,34818\000024805.jpg,0.00090295076
23909,34818\000024806.jpg,0.14351735
23910,34818\000024807.jpg,0.9177219
23911,34818\000024808.jpg,0.0067102313
23912,34818\000024809.jpg,0.996052
23913,34818\000024810.jpg,0.0017947853
23914,34818\000024811.jpg,0.0042868257
23915,34818\000024812.jpg,0.6905632
23916,34818\000024813.jpg,0.0003771484
23917,34818\000024814.jpg,0.005638838
23918,34818\000024815.jpg,0.0028321743
23919,34818\000024816.jpg,0.78473544
23920,34818\000024817.jpg,5.679816e-05
23921,34818\000024818.jpg,0.16883326
23922,34818\000024819.jpg,0.99121344
23923,34818\000024820.jpg,0.0008391738
23924,34845\000022419.jpg,0.0063242614
23925,34845\000022420.jpg,0.95217884
23926,34845\000022421.jpg,0.00050103664
23927,34845\000022422.jpg,0.99506426
23928,34845\000022423.jpg,0.9847735
23929,34845\000022424.jpg,0.0012308061
23930,34845\000022425.jpg,0.00020051003
23931,34845\000022426.jpg,0.0027748942
23932,34881\000038538.jpg,0.0024419725
23933,34881\000038539.jpg,0.0022324324
23934,34881\000038540.jpg,0.0060212314
23935,34881\000038541.jpg,0.9832804
23936,34881\000038542.jpg,0.0038684607
23937,34881\000038543.jpg,0.08407715
23938,34881\000038544.jpg,0.9958298
23939,34881\000038545.jpg,0.8554416
23940,34881\000038546.jpg,0.00159356
23941,34881\000038547.jpg,0.00029215217
23942,34881\000038548.jpg,0.0007363856
23943,34906\000010592.jpg,0.00040206313
23944,34906\000010593.jpg,0.0008325577
23945,34906\000010594.jpg,0.00042030215
23946,34906\000010595.jpg,0.9162236
23947,34906\000010596.jpg,0.016961306
23948,34906\000010597.jpg,0.6595719
23949,34906\000010598.jpg,0.00073981285
23950,34906\000010599.jpg,0.000114072514
23951,34906\000010600.jpg,0.0006533861
23952,34906\000010601.jpg,5.3472668e-05
23953,34906\000010602.jpg,0.99531966
23954,34906\000010603.jpg,0.00016880035
23955,34906\000010604.jpg,0.0006533861
23956,34906\000010605.jpg,5.3472668e-05
23957,34906\000010606.jpg,0.99531966
23958,34906\000010607.jpg,0.00016880035
23959,34906\000010608.jpg,0.0006533861
23960,34906\000010609.jpg,5.3472668e-05
23961,34906\000010610.jpg,0.99531966
23962,34906\000010611.jpg,0.00016880035
23963,34906\000010612.jpg,0.0006533861
23964,34906\000010613.jpg,5.3472668e-05
23965,34906\000010614.jpg,0.99531966
23966,34906\000010615.jpg,0.00016880035
23967,34906\000010616.jpg,0.0009750128
23968,34906\000010617.jpg,0.9957524
23969,34906\000010618.jpg,0.00083363056
23970,34906\000010619.jpg,0.0022788346
23971,34924\000027347.jpg,0.05281797
23972,34924\000027348.jpg,0.0015749335
23973,34924\000027349.jpg,0.0021944046
23974,34924\000027350.jpg,0.8805797
23975,34924\000027351.jpg,0.17474645
23976,34924\000027352.jpg,0.9699576
23977,34924\000027353.jpg,0.00034713745
23978,34924\000027354.jpg,0.009095341
23979,34924\000027355.jpg,0.0039029717
23980,34924\000027356.jpg,0.0064145923
23981,34924\000027357.jpg,0.00047296286
23982,34924\000027358.jpg,0.011616915
23983,3499\000023043.jpg,0.002150029
23984,3499\000023044.jpg,0.0058514476
23985,3499\000023045.jpg,0.914232
23986,3499\000023046.jpg,0.0011235178
23987,3499\000023047.jpg,0.00077971816
23988,3499\000023048.jpg,0.00020241737
23989,3499\000023049.jpg,0.029005647
23990,3499\000023050.jpg,0.0013321042
23991,3499\000023051.jpg,0.0012668967
23992,3499\000023052.jpg,0.00029104948
23993,3499\000023053.jpg,0.043806672
23994,3499\000023054.jpg,9.5200325e-05
23995,3499\000023055.jpg,0.99249804
23996,35005\000007287.jpg,0.00038331747
23997,35005\000007288.jpg,0.00047501922
23998,35005\000007289.jpg,0.00038537383
23999,35006\000030700.jpg,0.0009902418
24000,35006\000030701.jpg,0.995433
24001,35006\000030702.jpg,0.0026611984
24002,35006\000030703.jpg,0.001621753
24003,35006\000030704.jpg,7.7199606e-05
24004,35006\000030705.jpg,0.001111418
24005,35006\000030706.jpg,0.0015915036
24006,35006\000030707.jpg,0.9942486
24007,35039\000007109.jpg,0.99274206
24008,35039\000007110.jpg,0.000864923
24009,35039\000007111.jpg,0.0001347661
24010,35039\000007112.jpg,0.00066524744
24011,35057\000032116.jpg,0.996541
24012,35057\000032117.jpg,0.0003809929
24013,35057\000032118.jpg,0.0007736087
24014,35057\000032119.jpg,0.009112716
24015,35057\000032120.jpg,0.99179757
24016,35057\000032121.jpg,0.034344107
24017,35057\000032122.jpg,0.0002619326
24018,35057\000032123.jpg,0.0051868856
24019,35114\000026079.jpg,0.0005878508
24020,35114\000026080.jpg,0.9836459
24021,35114\000026081.jpg,0.008880019
24022,35114\000026082.jpg,0.30057523
24023,35114\000026083.jpg,0.0002169609
24024,35114\000026084.jpg,0.41038173
24025,35114\000026085.jpg,0.0044303834
24026,35114\000026086.jpg,0.978493
24027,35134\000020485.jpg,0.0023186207
24028,35134\000020486.jpg,0.0029391348
24029,35134\000020487.jpg,0.0074878633
24030,35134\000020488.jpg,0.0005224049
24031,35134\000020489.jpg,0.89110094
24032,3518\000028403.jpg,0.00090640783
24033,3518\000028404.jpg,0.0003851354
24034,3518\000028405.jpg,0.0006030798
24035,3518\000028406.jpg,0.99208486
24036,3518\000028407.jpg,0.016221076
24037,3518\000028408.jpg,4.54716e-05
24038,3518\000028409.jpg,0.9898326
24039,3518\000028410.jpg,0.0036509037
24040,35184\000013155.jpg,0.0007521808
24041,35184\000013156.jpg,0.00040379167
24042,35184\000013157.jpg,0.010919541
24043,35184\000013158.jpg,0.003581196
24044,35184\000013159.jpg,0.0019365549
24045,35184\000013160.jpg,0.8720399
24046,35184\000013161.jpg,0.00011001006
24047,35184\000013162.jpg,0.0008446574
24048,35184\000013163.jpg,0.0019365549
24049,35184\000013164.jpg,0.8720399
24050,35184\000013165.jpg,0.00011001006
24051,35184\000013166.jpg,0.0008446574
24052,35184\000013167.jpg,7.560686e-05
24053,35184\000013168.jpg,0.004073262
24054,35184\000013169.jpg,0.071095645
24055,35184\000013170.jpg,0.9975647
24056,35184\000013171.jpg,0.006711483
24057,35184\000013172.jpg,0.006711483
24058,35184\000013173.jpg,0.006711483
24059,35211\000027080.jpg,0.00044831634
24060,35211\000027081.jpg,0.0010672212
24061,35211\000027082.jpg,0.0029327273
24062,35211\000027083.jpg,0.007635057
24063,35211\000027084.jpg,4.3586635e-05
24064,35211\000027085.jpg,0.0007362962
24065,35211\000027086.jpg,0.035390437
24066,3525\000009262.jpg,0.0006301999
24067,3525\000009263.jpg,0.024463207
24068,3525\000009264.jpg,0.9961976
24069,3525\000009265.jpg,0.0002938509
24070,35263\000002956.jpg,0.0026001632
24071,35263\000002957.jpg,0.0014407337
24072,35263\000002958.jpg,0.0010726154
24073,35263\000002959.jpg,0.8652555
24074,35321\000015821.jpg,0.00043600798
24075,35321\000015822.jpg,0.006522
24076,35321\000015823.jpg,0.0021399558
24077,35321\000015824.jpg,0.91221726
24078,35321\000015825.jpg,0.001380831
24079,35321\000015826.jpg,0.005764723
24080,35321\000015827.jpg,0.98726404
24081,35321\000015828.jpg,0.0015851855
24082,35321\000015829.jpg,0.010280967
24083,35321\000015830.jpg,0.07088247
24084,35402\000001415.jpg,0.88981366
24085,35402\000001416.jpg,0.0011997819
24086,35459\000022056.jpg,0.0005006194
24087,35459\000022057.jpg,7.660015e-05
24088,35459\000022058.jpg,0.0017692447
24089,35459\000022059.jpg,0.00561592
24090,35459\000022060.jpg,0.0010275841
24091,35459\000022061.jpg,0.98131883
24092,35459\000022062.jpg,0.00010428942
24093,35459\000022063.jpg,0.00028705597
24094,35459\000022064.jpg,0.03380993
24095,35459\000022065.jpg,0.98665065
24096,35459\000022066.jpg,0.0010174215
24097,35459\000022067.jpg,0.9870277
24098,35459\000022068.jpg,0.00036409497
24099,35459\000022069.jpg,0.10773119
24100,35470\000027415.jpg,0.0023745298
24101,35470\000027416.jpg,0.0069107413
24102,35470\000027417.jpg,0.030519277
24103,35470\000027418.jpg,0.8850317
24104,35470\000027419.jpg,0.0019836426
24105,35470\000027420.jpg,0.002270788
24106,35470\000027421.jpg,0.78281844
24107,35484\000029780.jpg,0.00010711176
24108,35484\000029781.jpg,0.0029771924
24109,35484\000029782.jpg,0.00047540665
24110,35484\000029783.jpg,0.9926741
24111,35484\000029784.jpg,3.9154434e-05
24112,35484\000029785.jpg,0.02928102
24113,35484\000029786.jpg,0.9879714
24114,35484\000029787.jpg,0.7428156
24115,3553\000006092.jpg,0.0007609129
24116,3553\000006093.jpg,0.99145395
24117,3553\000006094.jpg,0.014259636
24118,3553\000006095.jpg,8.58833e-05
24119,35534\000025785.jpg,0.00032141805
24120,35534\000025786.jpg,0.99605775
24121,35534\000025787.jpg,0.0013664067
24122,35534\000025788.jpg,0.0005476475
24123,35534\000025789.jpg,0.00092563033
24124,35534\000025790.jpg,0.004474759
24125,35534\000025791.jpg,0.00032642484
24126,35534\000025792.jpg,0.9945792
24127,35566\000018104.jpg,0.44419292
24128,35566\000018105.jpg,0.0085223615
24129,35566\000018106.jpg,0.0008534491
24130,35566\000018107.jpg,0.0031805336
24131,35566\000018108.jpg,0.000600636
24132,35566\000018109.jpg,0.006487459
24133,35566\000018110.jpg,0.9473183
24134,35566\000018111.jpg,0.054726332
24135,35566\000018112.jpg,0.9279717
24136,35566\000018113.jpg,0.00030580163
24137,35566\000018114.jpg,0.004554242
24138,35566\000018115.jpg,0.0030133128
24139,35579\000025695.jpg,0.0011564791
24140,35579\000025696.jpg,0.00035223365
24141,35579\000025697.jpg,0.00035223365
24142,3560\000032863.jpg,0.0015039742
24143,3560\000032864.jpg,0.0013849437
24144,3560\000032865.jpg,0.9961988
24145,3560\000032866.jpg,0.0048045814
24146,3560\000032867.jpg,0.0015039742
24147,3560\000032868.jpg,0.0013849437
24148,3560\000032869.jpg,0.9961988
24149,3560\000032870.jpg,0.0048045814
24150,3560\000032871.jpg,0.0012862682
24151,3560\000032872.jpg,0.0054784417
24152,3560\000032873.jpg,0.99531126
24153,3560\000032874.jpg,0.49661446
24154,35603\000016453.jpg,0.0041069984
24155,35603\000016454.jpg,0.0010676086
24156,35603\000016455.jpg,0.9866281
24157,35603\000016456.jpg,0.0024648607
24158,35603\000016457.jpg,2.9757197e-05
24159,35603\000016458.jpg,0.006516069
24160,35603\000016459.jpg,0.9947489
24161,35621\000033461.jpg,0.00010288742
24162,35621\000033462.jpg,0.00013521314
24163,35621\000033463.jpg,0.9957579
24164,35621\000033464.jpg,0.008513868
24165,35621\000033465.jpg,0.0005392134
24166,35621\000033466.jpg,0.0010160506
24167,35621\000033467.jpg,0.9969721
24168,35621\000033468.jpg,0.00041744113
24169,35677\000007232.jpg,0.00017395616
24170,35686\000035324.jpg,0.0021018684
24171,35686\000035325.jpg,0.0032552183
24172,35686\000035326.jpg,0.002483368
24173,35686\000035327.jpg,0.002901405
24174,35686\000035328.jpg,0.01031214
24175,35686\000035329.jpg,0.0066097677
24176,35686\000035330.jpg,0.4520113
24177,35686\000035331.jpg,0.9869599
24178,35703\000006483.jpg,0.9277484
24179,35703\000006484.jpg,0.00023123622
24180,35703\000006485.jpg,0.42965576
24181,35703\000006486.jpg,4.218466e-05
24182,35710\000004687.jpg,0.0021790266
24183,35710\000004688.jpg,0.004034877
24184,35710\000004689.jpg,0.99779004
24185,35710\000004690.jpg,0.013063788
24186,35722\000023906.jpg,6.6204084e-05
24187,35722\000023907.jpg,0.0031231344
24188,35722\000023908.jpg,0.0006495416
24189,35722\000023909.jpg,0.9910275
24190,35722\000023910.jpg,0.00082972646
24191,35722\000023911.jpg,0.006230265
24192,35722\000023912.jpg,0.9961196
24193,35722\000023913.jpg,0.0040735006
24194,35722\000023914.jpg,0.005115211
24195,35722\000023915.jpg,0.00035351515
24196,35722\000023916.jpg,0.0034146905
24197,35722\000023917.jpg,0.9973198
24198,35722\000023918.jpg,0.996112
24199,35722\000023919.jpg,0.0013273358
24200,35722\000023920.jpg,0.0021436214
24201,35722\000023921.jpg,5.496924e-05
24202,35722\000023922.jpg,0.36458015
24203,35722\000023923.jpg,0.0031256378
24204,35722\000023924.jpg,0.9855504
24205,35722\000023925.jpg,0.8431667
24206,35722\000023926.jpg,0.00054326653
24207,35722\000023927.jpg,0.006839305
24208,35722\000023928.jpg,0.99494445
24209,35722\000023929.jpg,0.0013970137
24210,35722\000023930.jpg,0.0038233697
24211,35722\000023931.jpg,0.004274994
24212,35722\000023932.jpg,0.99088895
24213,35722\000023933.jpg,0.6561115
24214,35722\000023934.jpg,0.00022909045
24215,35722\000023935.jpg,0.013879925
24216,35722\000023936.jpg,0.0020229816
24217,35722\000023937.jpg,0.0066427886
24218,35722\000023938.jpg,0.0036564767
24219,35722\000023939.jpg,2.09862e-05
24220,35722\000023940.jpg,0.9932022
24221,35729\000003676.jpg,0.0009939969
24222,35729\000003677.jpg,0.00032025576
24223,35729\000003678.jpg,0.9901843
24224,35729\000003679.jpg,0.0028992891
24225,35737\000013955.jpg,0.9953636
24226,35737\000013956.jpg,0.002481699
24227,35737\000013957.jpg,0.00015053153
24228,35737\000013958.jpg,0.00095677376
24229,35737\000013959.jpg,0.0011501908
24230,35737\000013960.jpg,0.9971131
24231,35737\000013961.jpg,0.00278306
24232,35737\000013962.jpg,6.363276e-05
24233,35737\000013963.jpg,0.9909061
24234,35737\000013964.jpg,0.004270762
24235,35737\000013965.jpg,0.0031908453
24236,35737\000013966.jpg,0.0004107356
24237,35737\000013967.jpg,0.9971439
24238,35737\000013968.jpg,0.0012840033
24239,35737\000013969.jpg,0.00060397387
24240,35737\000013970.jpg,0.0039824545
24241,35793\000002256.jpg,4.4423843e-05
24242,35793\000002257.jpg,0.9971774
24243,35793\000002258.jpg,0.0034321249
24244,35793\000002259.jpg,0.12722456
24245,35814\000005933.jpg,0.997421
24246,35814\000005934.jpg,0.46161795
24247,35814\000005935.jpg,0.0013581514
24248,35814\000005936.jpg,0.0003284812
24249,35873\000008432.jpg,0.0029750466
24250,35873\000008433.jpg,0.0001565516
24251,35873\000008434.jpg,0.00065362453
24252,35873\000008435.jpg,0.93351525
24253,35873\000008436.jpg,0.9942043
24254,35873\000008437.jpg,6.3505635e-05
24255,35873\000008438.jpg,0.0019301176
24256,35873\000008439.jpg,0.0016416013
24257,35873\000008440.jpg,0.000116774325
24258,35873\000008441.jpg,0.0005607903
24259,35873\000008442.jpg,0.9039308
